date	label	text
 2020 Mar 25 07:03:07	2	@heoizeonhei_hk @USA_China_Talk 又不肯回答又要說人家哈哈哈哈，給個解釋唄哈麻皮😂😂😂
 2020 Mar 25 07:03:07	2	@Wc14067081 @iMac_too Why ? Why don't you ask why WHO played into hands of CHINA ? Why China told WHO till Jan end… https://t.co/tSmnFKl9aH
 2020 Mar 25 07:03:07	0	"RT @charliekirk11: SICK:

Nevada Democrat Governor Steve Sisolak barred the use of anti-malarial drugs to cure China Virus

These drugs SAV…"
 2020 Mar 25 07:03:07	2	RT @cemseymen: Çok şey değişecek. Bir daha kimsenin üzerinde “Made in China” yazan ürün satın alacağını sanmıyorum. Ben almam. Kaynakları s…
 2020 Mar 25 07:03:07	1	RT @iskandar__fauzi: Waspadai penyebaran virus China yg disengaja kan oleh mereka di Indonesia,walau video ini bukan di Indonesia namun kit…
 2020 Mar 25 07:03:07	1	RT @Filippo60: History will show that this crisis brought out the worst in a some leaders and their respective government. Canada and Italy…
 2020 Mar 25 07:03:07	1	RT @r3al__AJ: @globaltimesnews China dropping these viruses like they got an album coming
date	label	text
 2020 Mar 25 07:03:23	1	RT @pirulexis: China estuvo 58 días confinada, de verdad creéis que esto se acaba el 11 de abril??
 2020 Mar 25 07:03:22	1	@ChinaDaily China Daily's Opinion editor apparently is fostering Fake News as I live in America and know for a fact… https://t.co/qzbexCzDla
 2020 Mar 25 07:03:22	2	RT @RepCloudTX: After decades of unethical trade practices and human rights violations, the coronavirus crisis should be the final straw ag…
 2020 Mar 25 07:03:22	1	"@zlj517 ""Time for science not the rumour "" Stay blessed Great China."
 2020 Mar 25 07:03:22	2	@allisonpearson @legbeforejimmy 100% it's not racism let's not allow them to control over the world. Cruel people d… https://t.co/aa5EhBMBxS
 2020 Mar 25 07:03:22	2	RT @PDChinaLife: The black-white furballs are ready to see you! Chengdu Research Base of Giant Panda Breeding in SW China's Sichuan reopene…
 2020 Mar 25 07:03:22	2	"RT @HaajiRoy: What if China is using thier letters to name each virus.
C - Corona Virus
H - Hanta Virus
I -"
 2020 Mar 25 07:03:22	2	"RT @SpirosMargaris: China’s #AI Machinery 

Fights War Against #Covid19 

https://t.co/15oAEXMMrf #fintech #ArtificialIntelligence #Machine…"
 2020 Mar 25 07:03:22	2	RT @alishakaytyler_: China went into lockdown, everyone stayed indoors and today was the first day out of it and they can now walk around f…
 2020 Mar 25 07:03:22	2	"RT @RyanAFournier: After China's failure to contain the China Virus, the United States should no longer owe them $1.07 trillion.

They shou…"
 2020 Mar 25 07:03:22	2	"RT @ZeeNews: COVID-19: Wuhan resumes bus services, China reports 47 new imported cases
https://t.co/rJlxOttSBE"
 2020 Mar 25 07:03:22	2	"RT @RyanAFournier: BREAKING: A $2 trillion economic stimulus deal has been reached between the White House and the Senate.

This will be us…"
 2020 Mar 25 07:03:22	1	@WeDoNotLearn73 China! Last week their stock market was up???? And the mad Left. They want to tell us that capitali… https://t.co/BYBGY8Xzt0
 2020 Mar 25 07:03:22	2	RT @detikcom: Sebuah laporan dari Global Times menyebut seorang pria dari Provinsi Yunnan di China meninggal karena Hantavirus. Virus jenis…
 2020 Mar 25 07:03:22	2	"RT @peran_ggu: 중국어 모르시는 분들 많을 것 같아서
#ChinaWakeUp  China🇨🇳
#nthroom_stop  Korea🇰🇷
#AV強要問題      Japan 🇯🇵
stop sex crime!
women stand together…"
 2020 Mar 25 07:03:21	2	RT @fatlukaku: I'm not gonna die from something that was Made in China https://t.co/lozwGtVKYd
 2020 Mar 25 07:03:21	2	RT @alishakaytyler_: China went into lockdown, everyone stayed indoors and today was the first day out of it and they can now walk around f…
 2020 Mar 25 07:03:21	2	"RT @ABC: ""You don't appreciate your breath until it's taken away.""

A woman documented her experience with coronavirus in the hospital for…"
 2020 Mar 25 07:03:21	2	RT @rahulkanwal: Hope #CoronaVirus leads to a major debate and serious soul searching in #China It’s the eating habits of some folks there…
 2020 Mar 25 07:03:21	1	La Gran Muralla China reabre al público tras dos meses cerrada https://t.co/uyqEwGbXYQ #España #Noticias #Español https://t.co/Xj6LS0oIc8
 2020 Mar 25 07:03:21	2	RT @spectatorindex: JUST IN: 47 new coronavirus cases in China
 2020 Mar 25 07:03:21	0	@TadeoIDK Era rey* alto video y que china traviesa
 2020 Mar 25 07:03:21	2	RT @rahulkanwal: Hope #CoronaVirus leads to a major debate and serious soul searching in #China It’s the eating habits of some folks there…
 2020 Mar 25 07:03:21	2	@BDUTT @VedankSingh Any action on Yogi or he is so confident that virus won’t touch him or his associates,perhaps h… https://t.co/Zbjfmvxedw
 2020 Mar 25 07:03:21	2	RT @georgegalloway: Magnificent: by ⁦@MaxBlumenthal⁩ The new Cold War with China has cost lives against coronavirus https://t.co/8pii8oIbEx
 2020 Mar 25 07:03:21	2	"복붙 부탁드립니다
중국 해시태그에는 인종차별,비하 등 혐오스러운 내용이 포함되어 있다고 합니다 주의해주세요
라구 한답니다 00)9

#ChinaWakeUp  China🇨🇳
#nthroom_stop  Kore… https://t.co/yUBlex7DnT"
 2020 Mar 25 07:03:20	2	RT @b_b_baconator: Well, it's official. The USA had a worse disease curve than any other country, including China, Italy, and Iran. @realDo…
 2020 Mar 25 07:03:20	2	"RT @HaajiRoy: What if China is using thier letters to name each virus.
C - Corona Virus
H - Hanta Virus
I - https://t.co/6ljBzJmW5B"
 2020 Mar 25 07:03:20	2	"RT @akoz33: The Czech Republic received 150,000 coronavirus test kits from China. About 80% of the tests give false results.
Athens Czechs…"
 2020 Mar 25 07:03:20	2	RT @rahulkanwal: Hope #CoronaVirus leads to a major debate and serious soul searching in #China It’s the eating habits of some folks there…
 2020 Mar 25 07:03:20	2	"RT @JackMa: Friends,

Hospitals in outbreak countries will face huge challenges coping with the surge of patients. The clinical practitione…"
 2020 Mar 25 07:03:20	2	RT @bababanaras: #BREAKING : Report of Pakistani Journalists Dr. Fiza Ahamad Khan, Raza Ahmad Rumi and Paras Khursheed tested #COVID2019 po…
 2020 Mar 25 07:03:20	2	RT @HANMAS19: 7 million persons left Wuhan before the travel ban. This stunning visualization shows where in the world they all went. China…
 2020 Mar 25 07:03:20	2	@MarieCMarr @PatMGlass @JenniferMerode @bbclaurak @BethRigby @PippaCrerar Can somebody explain why the #EU is provi… https://t.co/xRM6ntWcy4
 2020 Mar 25 07:03:20	0	After controlling local primary wave of infections, now #China is working on stopping new cases due to the 2nd wave… https://t.co/tYX8Scmewo
 2020 Mar 25 07:03:20	1	@Ottojesusjv En China ha muchos habitantes más posibilidad de muertes en Italia y España una población de edad prom… https://t.co/yZ0slYJqTI
 2020 Mar 25 07:03:20	2	RT @SenTomCotton: Families and businesses need help now to survive the China virus pandemic. But @SpeakerPelosi walked away from negotiatio…
 2020 Mar 25 07:03:20	2	"RT @allisonpearson: After this, let Made in China be a badge of shame. 
#coronavirus"
 2020 Mar 25 07:03:20	2	RT @EdwardGLuce: America on course to overtake China by the end of the week with world's highest number of coronavirus infections. And its…
 2020 Mar 25 07:03:20	2	RT @Christi90884406: #肺炎 We can't succeed in trying to discredit #肺炎 China's success in fighting the epidemic.#肺炎 https://t.co/jwpPqEFmIu
 2020 Mar 25 07:03:20	2	RT @ozmosis23231: Big corporations have been running sweatshops in China for decades like Apple Nike I think tgey will continue the profits…
 2020 Mar 25 07:03:19	2	RT @Karl_Lauterbach: Es ist wahrlich bedenklich, wie wenig Unterstützung Italien aus der EU bisher hatte, und China jetzt einspringt. Das m…
 2020 Mar 25 07:03:19	2	RT @dmuthuk: The only data I don't believe is what is coming from China. The way they've handled the issue in the first few months, Coronav…
 2020 Mar 25 07:03:19	2	RT @PrisonPlanet: A passenger who died on a bus in China tested positive for a completely different virus than COVID-19 because he ate rats…
 2020 Mar 25 07:03:19	2	RT @Grummz: We don't need China's numbers anymore. We have Italy. Their cases are starting to drop 6 weeks in. https://t.co/Xd7bNzPhpu http…
 2020 Mar 25 07:03:19	2	RT @Christi90884406: #肺炎 We can't succeed in trying to discredit #肺炎 China's success in fighting the epidemic.#肺炎 https://t.co/jwpPqEFmIu
 2020 Mar 25 07:03:19	1	@TIME China, Japan, South Korea are still safe
 2020 Mar 25 07:03:19	2	RT @DonAdam68: Aku pun kalau selamat dari wabah ini akan melakukan class action atas keteledoran pemerintah telat antisipasi masuknya Virus…
 2020 Mar 25 07:03:19	0	RT @drphiliplee1: I'm made in China Allison, should I be ashamed working for the NHS? https://t.co/va0Sw72mCq
 2020 Mar 25 07:03:19	0	"Jauh2 di Impor Dari China, Kardus APD Bertuliskan Made In Indonesia.

Mudah2 an kejadian ini bisa menjadi pembelaja… https://t.co/hpGhq8lo4z"
 2020 Mar 25 07:03:19	2	RT @NavroopSingh_: Pompeo says China still withholding coronavirus information  https://t.co/s9E8lWWxbh
 2020 Mar 25 07:03:19	2	"RT @JoshButler: China: lockdown
Italy: lockdown
Spain: lockdown
UK: lockdown
India: lockdown
USA: planning specifically to relax rules by E…"
 2020 Mar 25 07:03:19	1	"#ChineseVirus से #China में #81Lac लोग मरे हैं सोचों अगर भारत में फ़ैल गया तो क्या होगा

इसलिए इन मैडम ने जो बात क… https://t.co/iABHBBQREb"
 2020 Mar 25 07:03:18	0	"RT @3Ottoni3101: Que tal priorizar a Indústria Brasileira?
Vamos parar um pouco do ""Made In China"".
@profeborto https://t.co/ckH0m2Qlpx"
 2020 Mar 25 07:03:18	1	"RT @LucianoLeidens: China praticamente acabou com o coronavírus e o Isolamento de Wuhan, onde tudo começou, termina dia 8 de abril.

Lição…"
 2020 Mar 25 07:03:18	1	@sadhavi It has to be. All countries should join together and phuck China forever
 2020 Mar 25 07:03:18	2	RT @paulmozur: Shanghai Hongqiao station a little over a month ago compared to today. Life steadily getting back to normal, though hard not…
 2020 Mar 25 07:03:18	2	"RT @allisonpearson: After this, let Made in China be a badge of shame. 
#coronavirus"
 2020 Mar 25 07:03:18	2	RT @dmuthuk: The only data I don't believe is what is coming from China. The way they've handled the issue in the first few months, Coronav…
 2020 Mar 25 07:03:18	0	Barang made in China sekarang seram dooo
 2020 Mar 25 07:03:18	2	RT @THRGlobal: All four of Marvel's #Avengers movies are set to be rereleased in China in the coming days and weeks as cinemas in the count…
 2020 Mar 25 07:03:17	1	China Restaurant Celebrates Coronavirus Outbreak In The US https://t.co/WGZupswby6
 2020 Mar 25 07:03:17	0	@charles_xiali Wow! misleading! China just objectively reported his words. And he made this baesd on the ''situatio… https://t.co/8M7ISAkBRT
 2020 Mar 25 07:03:17	1	@ryeyamarie china. HAHAHAHAHA
 2020 Mar 25 07:03:17	2	"RT @SahilPagrotra: When you're not even done with Covid-19 and China releases Covid-20 Pro max
#Hantavirus 
And now 
#Tsunami is trending .…"
 2020 Mar 25 07:03:17	2	"RT @HeyTammyBruce: China is gonna have to pay. 
CHY-NAH! Big time. The federal govt must react, but we can all do our part by BOYCOTTING Ch…"
 2020 Mar 25 07:03:17	2	RT @RepHartzler: #China must be held to account for their response to the #coronavirus. The lack of transparency and their shrewd secrecy m…
 2020 Mar 25 07:03:17	2	"RT @TheSquind: Key steps taken by Modi govt since outbreak

On Jan 17, when there were barely 41 cases worldwide &amp; 1 death in Wuhan, India…"
 2020 Mar 25 07:03:17	0	"@XHNews China doesn't want the people to call ""China's Virus"". They only want the people to call "" COVID-19"". So wh… https://t.co/n5gVgCeMcF"
 2020 Mar 25 07:03:17	1	RT @cemseymen: Çok şey değişecek. Bir daha kimsenin üzerinde “Made in China” yazan ürün satın alacağını sanmıyorum. Ben almam. Kaynakları s…
 2020 Mar 25 07:03:17	2	RT @VIVAcoid: Muncul Virus Baru di China Selain COVID-19, Membunuh Hitungan Jam https://t.co/qOj4CDTbQI
 2020 Mar 25 07:03:17	1	Indian WhatsApp University ka bas chale toh Pakistan se pehle China ko uda de.
 2020 Mar 25 07:03:16	2	"RT @HeyTammyBruce: China is gonna have to pay. 
CHY-NAH! Big time. The federal govt must react, but we can all do our part by BOYCOTTING Ch…"
 2020 Mar 25 07:03:16	0	@noahgodwin13 Sorry to see that. I wish young man get well soon. This is evil seed who spread by damned China government!
 2020 Mar 25 07:03:16	2	"RT @RepMattGaetz: I’m proud to introduce the ""No CHINA Act"" today, which prevents appropriated money, including coronavirus relief funds, f…"
 2020 Mar 25 07:03:16	2	RT @ashwinravi99: Dey.. Corona warning China USA Italy la laam kudithittu thaan vanthirruku, veetla enga da irrukinga. Veetla irrungada plss
 2020 Mar 25 07:03:16	1	Refinitiv Partners with Bank of China to Launch DeepFX, story via FinanceMagnates https://t.co/Uv9uZN15j7
 2020 Mar 25 07:03:16	2	RT @alishakaytyler_: China went into lockdown, everyone stayed indoors and today was the first day out of it and they can now walk around f…
 2020 Mar 25 07:03:16	2	RT @missy_lao: Why is the world the way it is today? It is because the CCP cared more about suppressing information than suppressing virus.…
 2020 Mar 25 07:03:16	2	RT @CathayPak: A plane bound for Pakistan carrying N95 and surgical masks sponsored by China's @JackMa Foundation and the Alibaba Foundatio…
 2020 Mar 25 07:03:16	0	RT @Squill_whispers: Meanwhile in Iran, they gather in a mosque to praise Allah for the deaths of Italians, and Americans due to the China…
 2020 Mar 25 07:03:16	2	RT @SCMPNews: When you'd do anything to keep your baby safe in China amid the coronavirus pandemic https://t.co/zQ2kyoS8ob
 2020 Mar 25 07:03:16	2	RT @SirMutare: China had 81,218 total confirmed cases and 73,650 people recovered. How did they all recover and what were they given? Somet…
 2020 Mar 25 07:03:16	2	"RT @Nkezigbo: If Trump calls it Chinese Virus it's because it came from China. 

We call dishes from China, Chinese food. That's not racist…"
 2020 Mar 25 07:03:15	2	"RT @noahgodwin13: Fuck You China 
Whole World Is Suffering Because Of You 
#ChineseVirusCorona
#ChinaLiedPeopleDied
#CKMKB
 https://t.co/FW…"
 2020 Mar 25 07:03:15	1	"RT @ipandacom: You guys must be envious of my talent!
臺上三分鐘，臺下苦練功，你們這般打擾可是嫉妒我的才華？

#panda #giantpanda #animal #pet #adorable #China #travel…"
 2020 Mar 25 07:03:15	2	"RT @MarianaSevero01: Para invadir a China quiero 1000 dengues y 1000 rugbiers. Y se formarán así:
Dengue, rugbier, rugbier, dengue, rugbier…"
 2020 Mar 25 07:03:15	2	RT @engineeringvids: China started installing holographic buttons to combat current and future disease spreading https://t.co/550L9By7yU
 2020 Mar 25 07:03:15	2	"RT @KamalaHarris: The U.S. surpassed 50,000 confirmed coronavirus cases today.

We’re on track to pass Italy and China within a week.

Lead…"
 2020 Mar 25 07:03:15	2	"RT @lolian_4: We should fight the whole China not the virus only .
#Hantavirus #فيروس_هانتا https://t.co/jCgo2MAnDZ"
 2020 Mar 25 07:03:15	1	Laging sa china nagsstart
 2020 Mar 25 07:03:15	2	"RT @RepMattGaetz: I've introduced legislation to block bailouts to corporations that are controlled by China.

We should restore every Amer…"
 2020 Mar 25 07:03:15	1	RT @cemseymen: Çok şey değişecek. Bir daha kimsenin üzerinde “Made in China” yazan ürün satın alacağını sanmıyorum. Ben almam. Kaynakları s…
 2020 Mar 25 07:03:15	0	Dear China : please from tomorrow only beef w chicken okay? No eat the green and the hard, not everything eat eat e… https://t.co/zhJjq5zkbF
 2020 Mar 25 07:03:15	2	RT @CathayPak: #COVID_19 Epidemic Relief Materials donated to Pakistan from Alibaba Foundation and Jack Ma Foundation has been loaded in a…
date	label	text
 2020 Mar 25 07:03:31	2	@nobody93172098 @EnzoMazak I have never seen this kind of advertisement, after all, it is a minority, this behavior… https://t.co/lJdzUCNnBZ
 2020 Mar 25 07:03:30	0	"UPDATE: China's Great Wall opens as curbs lifted in COVID-19 epicentre.
https://t.co/OlWCbq8YYn #waconzy #music… https://t.co/rWVqdKHtYu"
